ec1,time,sequence,sn1,result,event
10138.0,2012-01-23 10:27:19,197876,16000,ACCEPTED,K
11181.0,2012-01-05 11:20:55,197897,18000,DECLINED,O
11181.0,2012-01-05 11:20:57,197897,18000,DECLINED,M
11181.0,2012-01-05 11:20:57,197897,18000,DECLINED,P
11259.0,2012-01-23 11:31:54,197897,18000,DECLINED,Q
10629.0,2012-01-26 13:40:10,197897,18000,DECLINED,N
11121.0,2012-01-04 13:17:28,197900,30000,ACCEPTED,O
11121.0,2012-01-04 13:17:30,197900,30000,ACCEPTED,M
11121.0,2012-01-04 13:17:31,197900,30000,ACCEPTED,P
11121.0,2012-01-04 13:18:24,197900,30000,ACCEPTED,L
11121.0,2012-01-04 13:18:24,197900,30000,ACCEPTED,O
11121.0,2012-01-04 13:18:26,197900,30000,ACCEPTED,M
11121.0,2012-01-04 13:18:26,197900,30000,ACCEPTED,P
11121.0,2012-01-04 13:20:34,197900,30000,ACCEPTED,L
11121.0,2012-01-04 13:20:34,197900,30000,ACCEPTED,O
11121.0,2012-01-04 13:20:35,197900,30000,ACCEPTED,M
11121.0,2012-01-04 13:20:35,197900,30000,ACCEPTED,P
11121.0,2012-01-04 13:22:17,197900,30000,ACCEPTED,L
11121.0,2012-01-04 13:22:17,197900,30000,ACCEPTED,O
11121.0,2012-01-04 13:22:18,197900,30000,ACCEPTED,M
11121.0,2012-01-04 13:22:18,197900,30000,ACCEPTED,P
11259.0,2012-01-13 16:33:52,197900,30000,ACCEPTED,Q
10972.0,2012-01-17 10:05:46,197900,30000,ACCEPTED,L
10972.0,2012-01-17 10:05:46,197900,30000,ACCEPTED,O
10972.0,2012-01-17 10:05:47,197900,30000,ACCEPTED,M
10972.0,2012-01-17 10:05:47,197900,30000,ACCEPTED,P
10972.0,2012-01-17 10:11:21,197900,30000,ACCEPTED,K
10881.0,2012-01-04 15:44:43,197948,15500,ACCEPTED,O
10881.0,2012-01-04 15:44:44,197948,15500,ACCEPTED,M
10881.0,2012-01-04 15:44:44,197948,15500,ACCEPTED,P
10899.0,2012-01-18 11:22:47,197948,15500,ACCEPTED,Q
10138.0,2012-01-24 11:08:15,197948,15500,ACCEPTED,K
11119.0,2012-01-04 20:55:55,197972,6500,DECLINED,O
11119.0,2012-01-04 20:55:56,197972,6500,DECLINED,M
11119.0,2012-01-04 20:55:56,197972,6500,DECLINED,P
11259.0,2012-01-12 16:02:55,197972,6500,DECLINED,Q
10609.0,2012-01-16 15:24:19,197972,6500,DECLINED,N
11201.0,2012-01-06 18:23:01,197981,15000,CANCELLED,O
11201.0,2012-01-06 18:23:03,197981,15000,CANCELLED,M
11201.0,2012-01-06 18:23:03,197981,15000,CANCELLED,P
112.0,2012-02-06 09:15:31,197981,15000,CANCELLED,L
11200.0,2012-01-05 10:46:33,197984,25000,DECLINED,O
11200.0,2012-01-05 10:46:34,197984,25000,DECLINED,M
11200.0,2012-01-05 10:46:34,197984,25000,DECLINED,P
11049.0,2012-01-17 12:45:35,197984,25000,DECLINED,Q
10972.0,2012-01-19 13:10:16,197984,25000,DECLINED,N
11122.0,2012-01-04 18:07:02,198005,42000,DECLINED,O
11122.0,2012-01-04 18:07:03,198005,42000,DECLINED,M
11122.0,2012-01-04 18:07:03,198005,42000,DECLINED,P
11259.0,2012-01-12 16:06:24,198005,42000,DECLINED,Q
10629.0,2012-01-17 10:52:23,198005,42000,DECLINED,N
11189.0,2012-01-18 10:24:35,198026,15000,ACCEPTED,O
11189.0,2012-01-18 10:24:36,198026,15000,ACCEPTED,M
11189.0,2012-01-18 10:24:36,198026,15000,ACCEPTED,P
11181.0,2012-02-15 18:14:38,198026,15000,ACCEPTED,L
11181.0,2012-02-15 18:14:38,198026,15000,ACCEPTED,O
11181.0,2012-02-15 18:14:39,198026,15000,ACCEPTED,M
11181.0,2012-02-15 18:14:39,198026,15000,ACCEPTED,P
11259.0,2012-02-24 09:59:06,198026,15000,ACCEPTED,Q
10809.0,2012-02-27 10:31:27,198026,15000,ACCEPTED,K
11203.0,2012-01-04 20:56:36,198029,10000,CANCELLED,O
11203.0,2012-01-04 20:56:37,198029,10000,CANCELLED,M
11203.0,2012-01-04 20:56:37,198029,10000,CANCELLED,P
10862.0,2012-01-17 11:10:13,198029,10000,CANCELLED,L
11200.0,2012-01-05 11:15:05,198065,7000,CANCELLED,O
11200.0,2012-01-05 11:15:07,198065,7000,CANCELLED,M
11200.0,2012-01-05 11:15:07,198065,7000,CANCELLED,P
11119.0,2012-01-18 19:10:10,198065,7000,CANCELLED,L
10982.0,2012-01-04 20:21:51,198071,32500,CANCELLED,O
10982.0,2012-01-04 20:21:52,198071,32500,CANCELLED,M
10982.0,2012-01-04 20:21:52,198071,32500,CANCELLED,P
10982.0,2012-01-23 14:56:53,198071,32500,CANCELLED,L
11119.0,2012-01-04 20:22:22,198074,5000,DECLINED,O
11119.0,2012-01-04 20:22:24,198074,5000,DECLINED,M
11119.0,2012-01-04 20:22:24,198074,5000,DECLINED,P
10861.0,2012-01-05 11:25:29,198074,5000,DECLINED,N
11181.0,2012-01-05 09:55:38,198083,10500,CANCELLED,O
11181.0,2012-01-05 09:55:39,198083,10500,CANCELLED,M
11181.0,2012-01-05 09:55:39,198083,10500,CANCELLED,P
112.0,2012-02-05 09:15:40,198083,10500,CANCELLED,L
10939.0,2012-01-05 10:03:11,198086,5000,ACCEPTED,O
10939.0,2012-01-05 10:03:13,198086,5000,ACCEPTED,M
10939.0,2012-01-05 10:03:13,198086,5000,ACCEPTED,P
10899.0,2012-01-12 11:38:18,198086,5000,ACCEPTED,Q
10609.0,2012-01-17 10:35:16,198086,5000,ACCEPTED,K
11200.0,2012-01-05 09:53:39,198107,5500,ACCEPTED,O
11200.0,2012-01-05 09:53:40,198107,5500,ACCEPTED,M
11200.0,2012-01-05 09:53:40,198107,5500,ACCEPTED,P
10932.0,2012-01-10 14:19:59,198107,5500,ACCEPTED,L
10932.0,2012-01-10 14:19:59,198107,5500,ACCEPTED,O
10932.0,2012-01-10 14:20:00,198107,5500,ACCEPTED,M
10932.0,2012-01-10 14:20:00,198107,5500,ACCEPTED,P
11049.0,2012-01-16 10:48:36,198107,5500,ACCEPTED,Q
10629.0,2012-01-18 12:41:45,198107,5500,ACCEPTED,K
11003.0,2012-01-05 16:16:30,198128,50000,DECLINED,O
11003.0,2012-01-05 16:16:31,198128,50000,DECLINED,M
11003.0,2012-01-05 16:16:31,198128,50000,DECLINED,P
11259.0,2012-01-17 12:29:34,198128,50000,DECLINED,Q
11169.0,2012-01-19 12:22:12,198128,50000,DECLINED,N
11201.0,2012-01-19 19:38:46,198143,5000,DECLINED,O
11201.0,2012-01-19 19:38:47,198143,5000,DECLINED,M
11201.0,2012-01-19 19:38:47,198143,5000,DECLINED,P
11201.0,2012-01-19 19:45:21,198143,5000,DECLINED,N
11200.0,2012-01-05 10:13:45,198149,8000,CANCELLED,O
11200.0,2012-01-05 10:13:46,198149,8000,CANCELLED,M
11200.0,2012-01-05 10:13:46,198149,8000,CANCELLED,P
10932.0,2012-01-17 15:03:37,198149,8000,CANCELLED,L
11200.0,2012-01-05 11:35:45,198199,4500,DECLINED,O
11200.0,2012-01-05 11:35:46,198199,4500,DECLINED,M
11200.0,2012-01-05 11:35:46,198199,4500,DECLINED,P
11002.0,2012-01-26 15:06:19,198199,4500,DECLINED,L
11002.0,2012-01-26 15:06:19,198199,4500,DECLINED,O
11002.0,2012-01-26 15:07:08,198199,4500,DECLINED,M
11002.0,2012-01-26 15:07:08,198199,4500,DECLINED,P
11002.0,2012-01-26 15:10:54,198199,4500,DECLINED,O
11002.0,2012-01-26 15:10:54,198199,4500,DECLINED,L
11002.0,2012-01-26 15:10:55,198199,4500,DECLINED,M
11002.0,2012-01-26 15:10:55,198199,4500,DECLINED,P
11259.0,2012-02-09 10:44:18,198199,4500,DECLINED,Q
10629.0,2012-02-13 12:18:35,198199,4500,DECLINED,N
11119.0,2012-01-05 20:16:28,198205,15000,ACCEPTED,O
11119.0,2012-01-05 20:16:29,198205,15000,ACCEPTED,M
11119.0,2012-01-05 20:16:29,198205,15000,ACCEPTED,P
11259.0,2012-01-25 10:17:33,198205,15000,ACCEPTED,Q
10629.0,2012-01-31 11:22:40,198205,15000,ACCEPTED,K
11169.0,2012-01-05 10:24:45,198214,7500,ACCEPTED,O
11169.0,2012-01-05 10:24:47,198214,7500,ACCEPTED,M
11169.0,2012-01-05 10:24:47,198214,7500,ACCEPTED,P
11049.0,2012-01-16 10:29:11,198214,7500,ACCEPTED,Q
11049.0,2012-01-19 08:29:41,198214,7500,ACCEPTED,O
11049.0,2012-01-19 08:29:41,198214,7500,ACCEPTED,L
11049.0,2012-01-19 08:30:35,198214,7500,ACCEPTED,M
11049.0,2012-01-19 08:30:35,198214,7500,ACCEPTED,P
11049.0,2012-01-23 11:32:20,198214,7500,ACCEPTED,Q
10629.0,2012-01-23 16:28:08,198214,7500,ACCEPTED,K
11009.0,2012-01-09 16:36:58,198223,10000,CANCELLED,O
11009.0,2012-01-09 16:36:59,198223,10000,CANCELLED,M
11009.0,2012-01-09 16:36:59,198223,10000,CANCELLED,P
11019.0,2012-01-21 14:07:40,198223,10000,CANCELLED,L
11169.0,2012-01-05 11:25:36,198232,6500,ACCEPTED,O
11169.0,2012-01-05 11:25:37,198232,6500,ACCEPTED,M
11169.0,2012-01-05 11:25:37,198232,6500,ACCEPTED,P
10899.0,2012-01-18 11:17:54,198232,6500,ACCEPTED,Q
10138.0,2012-03-02 12:10:06,198232,6500,ACCEPTED,K
11009.0,2012-01-05 12:45:53,198277,12600,CANCELLED,O
11009.0,2012-01-05 12:45:54,198277,12600,CANCELLED,M
11009.0,2012-01-05 12:45:54,198277,12600,CANCELLED,P
11003.0,2012-01-17 13:38:47,198277,12600,CANCELLED,L
10861.0,2012-01-05 14:22:35,198280,6000,CANCELLED,O
10861.0,2012-01-05 14:22:36,198280,6000,CANCELLED,M
10861.0,2012-01-05 14:22:36,198280,6000,CANCELLED,P
10861.0,2012-01-11 20:24:53,198280,6000,CANCELLED,L
10861.0,2012-01-11 20:24:53,198280,6000,CANCELLED,O
10861.0,2012-01-11 20:24:55,198280,6000,CANCELLED,M
10861.0,2012-01-11 20:24:55,198280,6000,CANCELLED,P
11189.0,2012-01-18 14:50:04,198280,6000,CANCELLED,L
10912.0,2012-01-07 11:36:42,198286,15000,ACCEPTED,O
10912.0,2012-01-07 11:36:43,198286,15000,ACCEPTED,M
10912.0,2012-01-07 11:36:43,198286,15000,ACCEPTED,P
11049.0,2012-01-17 12:50:45,198286,15000,ACCEPTED,Q
10138.0,2012-01-20 12:36:47,198286,15000,ACCEPTED,K
11003.0,2012-01-05 13:26:18,198289,28000,ACCEPTED,O
11003.0,2012-01-05 13:26:19,198289,28000,ACCEPTED,M
11003.0,2012-01-05 13:26:19,198289,28000,ACCEPTED,P
11049.0,2012-01-19 10:20:47,198289,28000,ACCEPTED,Q
10629.0,2012-01-23 19:58:06,198289,28000,ACCEPTED,K
10913.0,2012-01-14 15:18:31,198307,2000,CANCELLED,O
10913.0,2012-01-14 15:18:32,198307,2000,CANCELLED,M
10913.0,2012-01-14 15:18:32,198307,2000,CANCELLED,P
112.0,2012-02-14 09:16:24,198307,2000,CANCELLED,L
10931.0,2012-01-05 15:39:05,198334,45000,ACCEPTED,O
10931.0,2012-01-05 15:39:07,198334,45000,ACCEPTED,M
10931.0,2012-01-05 15:39:07,198334,45000,ACCEPTED,P
10899.0,2012-01-12 11:31:16,198334,45000,ACCEPTED,Q
10138.0,2012-01-19 14:32:03,198334,45000,ACCEPTED,K
11119.0,2012-01-05 17:31:37,198346,5000,CANCELLED,O
11119.0,2012-01-05 17:31:38,198346,5000,CANCELLED,M
11119.0,2012-01-05 17:31:39,198346,5000,CANCELLED,P
11019.0,2012-01-21 11:19:03,198346,5000,CANCELLED,L
10912.0,2012-01-07 12:13:05,198376,9000,CANCELLED,O
10912.0,2012-01-07 12:13:53,198376,9000,CANCELLED,M
10912.0,2012-01-07 12:13:53,198376,9000,CANCELLED,P
10912.0,2012-01-07 12:22:32,198376,9000,CANCELLED,L
10912.0,2012-01-07 12:22:32,198376,9000,CANCELLED,O
10912.0,2012-01-07 12:22:33,198376,9000,CANCELLED,M
10912.0,2012-01-07 12:22:33,198376,9000,CANCELLED,P
112.0,2012-02-07 09:15:13,198376,9000,CANCELLED,L
11179.0,2012-01-06 12:03:07,198394,15000,DECLINED,O
11179.0,2012-01-06 12:03:09,198394,15000,DECLINED,M
11179.0,2012-01-06 12:03:09,198394,15000,DECLINED,P
10912.0,2012-01-10 10:37:30,198394,15000,DECLINED,L
10912.0,2012-01-10 10:37:30,198394,15000,DECLINED,O
10912.0,2012-01-10 10:37:31,198394,15000,DECLINED,M
10912.0,2012-01-10 10:37:31,198394,15000,DECLINED,P
10809.0,2012-01-13 12:10:38,198394,15000,DECLINED,N
11119.0,2012-01-05 20:34:20,198397,4500,CANCELLED,O
11119.0,2012-01-05 20:34:21,198397,4500,CANCELLED,M
11119.0,2012-01-05 20:34:21,198397,4500,CANCELLED,P
11119.0,2012-01-05 20:37:56,198397,4500,CANCELLED,L
11119.0,2012-01-05 20:37:56,198397,4500,CANCELLED,O
11119.0,2012-01-05 20:37:58,198397,4500,CANCELLED,M
11119.0,2012-01-05 20:37:58,198397,4500,CANCELLED,P
11189.0,2012-01-17 13:07:55,198397,4500,CANCELLED,L
10909.0,2012-01-06 19:34:32,198406,50000,CANCELLED,O
10909.0,2012-01-06 19:34:33,198406,50000,CANCELLED,M
10909.0,2012-01-06 19:34:33,198406,50000,CANCELLED,P
112.0,2012-02-06 09:15:33,198406,50000,CANCELLED,L
11202.0,2012-01-05 19:59:43,198412,20000,CANCELLED,O
11202.0,2012-01-05 19:59:44,198412,20000,CANCELLED,M
11202.0,2012-01-05 19:59:44,198412,20000,CANCELLED,P
11202.0,2012-01-05 20:03:23,198412,20000,CANCELLED,O
11202.0,2012-01-05 20:03:23,198412,20000,CANCELLED,L
11202.0,2012-01-05 20:03:24,198412,20000,CANCELLED,M
11202.0,2012-01-05 20:03:24,198412,20000,CANCELLED,P
10899.0,2012-01-16 10:15:34,198412,20000,CANCELLED,Q
10228.0,2012-01-16 15:05:32,198412,20000,CANCELLED,L
11202.0,2012-01-18 16:24:31,198415,6000,CANCELLED,O
11202.0,2012-01-18 16:24:32,198415,6000,CANCELLED,M
11202.0,2012-01-18 16:24:32,198415,6000,CANCELLED,P
112.0,2012-02-18 09:15:47,198415,6000,CANCELLED,L
11169.0,2012-01-06 16:10:28,198418,15000,CANCELLED,O
11169.0,2012-01-06 16:10:29,198418,15000,CANCELLED,M
11169.0,2012-01-06 16:10:29,198418,15000,CANCELLED,P
112.0,2012-02-06 09:15:28,198418,15000,CANCELLED,L
11203.0,2012-01-06 18:31:01,198445,5000,CANCELLED,O
11203.0,2012-01-06 18:31:02,198445,5000,CANCELLED,M
11203.0,2012-01-06 18:31:02,198445,5000,CANCELLED,P
10862.0,2012-01-17 11:13:33,198445,5000,CANCELLED,L
11003.0,2012-01-06 13:32:44,198460,28841,CANCELLED,O
11003.0,2012-01-06 13:32:45,198460,28841,CANCELLED,M
11003.0,2012-01-06 13:32:45,198460,28841,CANCELLED,P
10939.0,2012-01-11 14:59:57,198460,28841,CANCELLED,L
10913.0,2012-01-07 11:10:38,198475,7500,ACCEPTED,O
10913.0,2012-01-07 11:10:39,198475,7500,ACCEPTED,M
10913.0,2012-01-07 11:10:39,198475,7500,ACCEPTED,P
10789.0,2012-01-13 16:26:14,198475,7500,ACCEPTED,Q
10609.0,2012-01-20 08:04:27,198475,7500,ACCEPTED,K
11179.0,2012-01-06 11:10:46,198478,5000,CANCELLED,O
11179.0,2012-01-06 11:10:47,198478,5000,CANCELLED,M
11179.0,2012-01-06 11:10:47,198478,5000,CANCELLED,P
11179.0,2012-01-06 11:12:20,198478,5000,CANCELLED,L
11179.0,2012-01-06 11:12:20,198478,5000,CANCELLED,O
11179.0,2012-01-06 11:12:21,198478,5000,CANCELLED,M
11179.0,2012-01-06 11:12:22,198478,5000,CANCELLED,P
112.0,2012-02-06 09:15:09,198478,5000,CANCELLED,L
11179.0,2012-01-06 11:23:57,198496,25000,CANCELLED,O
11179.0,2012-01-06 11:23:58,198496,25000,CANCELLED,M
11179.0,2012-01-06 11:23:58,198496,25000,CANCELLED,P
10899.0,2012-01-10 11:36:17,198496,25000,CANCELLED,Q
11000.0,2012-01-20 16:26:02,198496,25000,CANCELLED,L
10909.0,2012-01-07 15:29:27,198570,12500,DECLINED,O
10909.0,2012-01-07 15:29:28,198570,12500,DECLINED,M
10909.0,2012-01-07 15:29:28,198570,12500,DECLINED,P
10899.0,2012-01-19 10:26:33,198570,12500,DECLINED,Q
10809.0,2012-01-24 12:47:37,198570,12500,DECLINED,N
11201.0,2012-01-06 20:39:28,198585,5400,DECLINED,O
11201.0,2012-01-06 20:39:30,198585,5400,DECLINED,M
11201.0,2012-01-06 20:39:30,198585,5400,DECLINED,P
11189.0,2012-01-17 15:43:23,198585,5400,DECLINED,L
11189.0,2012-01-17 15:43:23,198585,5400,DECLINED,O
11189.0,2012-01-17 15:43:24,198585,5400,DECLINED,M
11189.0,2012-01-17 15:43:24,198585,5400,DECLINED,P
11121.0,2012-01-20 14:35:51,198585,5400,DECLINED,L
11121.0,2012-01-20 14:35:51,198585,5400,DECLINED,O
11121.0,2012-01-20 14:36:38,198585,5400,DECLINED,M
11121.0,2012-01-20 14:36:38,198585,5400,DECLINED,P
11049.0,2012-02-02 11:23:05,198585,5400,DECLINED,Q
10138.0,2012-02-16 14:50:54,198585,5400,DECLINED,N
10863.0,2012-01-11 14:43:03,198588,10000,CANCELLED,O
10863.0,2012-01-11 14:43:05,198588,10000,CANCELLED,M
10863.0,2012-01-11 14:43:05,198588,10000,CANCELLED,P
112.0,2012-02-11 09:16:01,198588,10000,CANCELLED,L
10929.0,2012-01-07 15:03:27,198597,10000,DECLINED,O
10929.0,2012-01-07 15:03:27,198597,10000,DECLINED,M
10929.0,2012-01-07 15:03:27,198597,10000,DECLINED,P
11202.0,2012-02-06 10:29:24,198597,10000,DECLINED,L
11202.0,2012-02-06 10:29:24,198597,10000,DECLINED,O
11202.0,2012-02-06 10:29:25,198597,10000,DECLINED,M
11202.0,2012-02-06 10:29:26,198597,10000,DECLINED,P
10899.0,2012-02-06 11:11:55,198597,10000,DECLINED,Q
10138.0,2012-02-10 10:48:22,198597,10000,DECLINED,N
10909.0,2012-01-06 20:44:18,198609,11000,ACCEPTED,O
10909.0,2012-01-06 20:44:19,198609,11000,ACCEPTED,M
10909.0,2012-01-06 20:44:19,198609,11000,ACCEPTED,P
10899.0,2012-01-16 11:32:08,198609,11000,ACCEPTED,Q
10138.0,2012-01-20 09:00:27,198609,11000,ACCEPTED,K
10982.0,2012-01-07 12:40:07,198618,22000,ACCEPTED,O
10982.0,2012-01-07 12:40:08,198618,22000,ACCEPTED,M
10982.0,2012-01-07 12:40:08,198618,22000,ACCEPTED,P
11122.0,2012-01-17 20:17:21,198618,22000,ACCEPTED,O
11122.0,2012-01-17 20:17:21,198618,22000,ACCEPTED,L
11122.0,2012-01-17 20:18:10,198618,22000,ACCEPTED,M
11122.0,2012-01-17 20:18:10,198618,22000,ACCEPTED,P
11259.0,2012-02-07 10:06:20,198618,22000,ACCEPTED,Q
11289.0,2012-02-16 09:13:38,198618,22000,ACCEPTED,K
11203.0,2012-01-06 20:50:29,198621,41382,ACCEPTED,O
11203.0,2012-01-06 20:50:30,198621,41382,ACCEPTED,M
11203.0,2012-01-06 20:50:30,198621,41382,ACCEPTED,P
11259.0,2012-01-31 16:44:51,198621,41382,ACCEPTED,Q
10629.0,2012-02-06 14:21:26,198621,41382,ACCEPTED,K
11179.0,2012-01-09 12:40:50,198630,6000,CANCELLED,O
11179.0,2012-01-09 12:40:51,198630,6000,CANCELLED,M
11179.0,2012-01-09 12:40:51,198630,6000,CANCELLED,P
112.0,2012-02-09 09:15:16,198630,6000,CANCELLED,L
10913.0,2012-01-07 11:38:55,198639,5000,DECLINED,O
10913.0,2012-01-07 11:38:56,198639,5000,DECLINED,M
10913.0,2012-01-07 11:38:56,198639,5000,DECLINED,P
11259.0,2012-01-13 09:48:55,198639,5000,DECLINED,Q
10809.0,2012-01-18 15:29:32,198639,5000,DECLINED,N
10931.0,2012-01-06 16:49:53,198672,15000,ACCEPTED,O
10931.0,2012-01-06 16:49:54,198672,15000,ACCEPTED,M
10931.0,2012-01-06 16:49:54,198672,15000,ACCEPTED,P
10899.0,2012-01-16 11:34:34,198672,15000,ACCEPTED,Q
10972.0,2012-01-16 16:54:37,198672,15000,ACCEPTED,K
10913.0,2012-01-07 15:09:26,198678,3500,ACCEPTED,O
10913.0,2012-01-07 15:09:27,198678,3500,ACCEPTED,M
10913.0,2012-01-07 15:09:27,198678,3500,ACCEPTED,P
10899.0,2012-01-16 11:27:37,198678,3500,ACCEPTED,Q
10972.0,2012-01-18 13:20:55,198678,3500,ACCEPTED,L
10972.0,2012-01-18 13:20:55,198678,3500,ACCEPTED,O
10972.0,2012-01-18 13:20:56,198678,3500,ACCEPTED,M
10972.0,2012-01-18 13:20:56,198678,3500,ACCEPTED,P
11049.0,2012-01-24 13:25:32,198678,3500,ACCEPTED,Q
10972.0,2012-01-24 14:59:39,198678,3500,ACCEPTED,K
10982.0,2012-01-06 16:58:38,198681,19987,CANCELLED,O
10982.0,2012-01-06 16:58:39,198681,19987,CANCELLED,M
10982.0,2012-01-06 16:58:39,198681,19987,CANCELLED,P
11003.0,2012-01-16 18:15:48,198681,19987,CANCELLED,L
10909.0,2012-01-06 16:57:47,198684,15000,DECLINED,O
10909.0,2012-01-06 16:57:48,198684,15000,DECLINED,M
10909.0,2012-01-06 16:57:48,198684,15000,DECLINED,P
10909.0,2012-01-06 16:59:45,198684,15000,DECLINED,O
10909.0,2012-01-06 16:59:45,198684,15000,DECLINED,L
10909.0,2012-01-06 16:59:46,198684,15000,DECLINED,M
10909.0,2012-01-06 16:59:46,198684,15000,DECLINED,P
10909.0,2012-01-06 17:01:03,198684,15000,DECLINED,L
10909.0,2012-01-06 17:01:03,198684,15000,DECLINED,O
10909.0,2012-01-06 17:01:04,198684,15000,DECLINED,M
10909.0,2012-01-06 17:01:04,198684,15000,DECLINED,P
11259.0,2012-01-17 12:38:38,198684,15000,DECLINED,Q
10138.0,2012-01-20 11:26:07,198684,15000,DECLINED,N
10909.0,2012-01-07 11:04:39,198717,34000,CANCELLED,O
10909.0,2012-01-07 11:04:41,198717,34000,CANCELLED,M
10909.0,2012-01-07 11:04:41,198717,34000,CANCELLED,P
10862.0,2012-01-17 11:56:58,198717,34000,CANCELLED,L
10863.0,2012-01-10 20:19:51,198732,31646,CANCELLED,O
10863.0,2012-01-10 20:19:52,198732,31646,CANCELLED,M
10863.0,2012-01-10 20:19:52,198732,31646,CANCELLED,P
11169.0,2012-01-24 10:20:20,198732,31646,CANCELLED,L
10982.0,2012-01-09 18:29:59,198753,5000,CANCELLED,O
10982.0,2012-01-09 18:30:46,198753,5000,CANCELLED,M
10982.0,2012-01-09 18:30:46,198753,5000,CANCELLED,P
112.0,2012-02-09 09:15:31,198753,5000,CANCELLED,L
10929.0,2012-01-07 12:41:51,198765,41000,ACCEPTED,O
10929.0,2012-01-07 12:41:53,198765,41000,ACCEPTED,M
10929.0,2012-01-07 12:41:53,198765,41000,ACCEPTED,P
11049.0,2012-01-17 12:43:33,198765,41000,ACCEPTED,Q
10972.0,2012-01-20 12:04:10,198765,41000,ACCEPTED,K
10913.0,2012-01-07 16:44:37,198816,9500,CANCELLED,O
10913.0,2012-01-07 16:45:25,198816,9500,CANCELLED,M
10913.0,2012-01-07 16:45:25,198816,9500,CANCELLED,P
10909.0,2012-01-19 10:58:44,198816,9500,CANCELLED,L
11009.0,2012-01-09 10:26:16,198867,5000,ACCEPTED,O
11009.0,2012-01-09 10:26:17,198867,5000,ACCEPTED,M
11009.0,2012-01-09 10:26:17,198867,5000,ACCEPTED,P
10789.0,2012-01-13 16:24:40,198867,5000,ACCEPTED,Q
10972.0,2012-01-17 15:58:47,198867,5000,ACCEPTED,K
11181.0,2012-01-09 16:47:05,198894,50000,CANCELLED,O
11181.0,2012-01-09 16:47:05,198894,50000,CANCELLED,M
11181.0,2012-01-09 16:47:05,198894,50000,CANCELLED,P
112.0,2012-02-09 09:15:26,198894,50000,CANCELLED,L
11202.0,2012-01-09 15:00:58,198918,9000,DECLINED,O
11202.0,2012-01-09 15:01:02,198918,9000,DECLINED,M
11202.0,2012-01-09 15:01:02,198918,9000,DECLINED,P
10899.0,2012-01-17 11:47:40,198918,9000,DECLINED,Q
10609.0,2012-01-23 11:39:30,198918,9000,DECLINED,N
11202.0,2012-01-09 15:37:14,198957,30000,CANCELLED,O
11202.0,2012-01-09 15:37:15,198957,30000,CANCELLED,M
11202.0,2012-01-09 15:37:15,198957,30000,CANCELLED,P
112.0,2012-02-09 09:15:20,198957,30000,CANCELLED,L
11181.0,2012-01-09 09:56:07,198969,13247,DECLINED,O
11181.0,2012-01-09 09:56:10,198969,13247,DECLINED,M
11181.0,2012-01-09 09:56:10,198969,13247,DECLINED,P
10789.0,2012-01-13 16:25:07,198969,13247,DECLINED,Q
10809.0,2012-01-18 08:48:20,198969,13247,DECLINED,N
11003.0,2012-01-09 16:29:45,199002,5000,ACCEPTED,O
11003.0,2012-01-09 16:29:47,199002,5000,ACCEPTED,M
11003.0,2012-01-09 16:29:47,199002,5000,ACCEPTED,P
10910.0,2012-01-16 09:28:07,199002,5000,ACCEPTED,O
10910.0,2012-01-16 09:28:07,199002,5000,ACCEPTED,L
10910.0,2012-01-16 09:28:09,199002,5000,ACCEPTED,M
10910.0,2012-01-16 09:28:09,199002,5000,ACCEPTED,P
10913.0,2012-01-19 16:13:45,199002,5000,ACCEPTED,O
10913.0,2012-01-19 16:13:45,199002,5000,ACCEPTED,L
10913.0,2012-01-19 16:13:46,199002,5000,ACCEPTED,M
10913.0,2012-01-19 16:13:46,199002,5000,ACCEPTED,P
11049.0,2012-01-24 10:46:20,199002,5000,ACCEPTED,Q
10629.0,2012-01-24 16:21:24,199002,5000,ACCEPTED,K
10929.0,2012-01-09 15:26:53,199023,5500,DECLINED,O
10929.0,2012-01-09 15:26:54,199023,5500,DECLINED,M
10929.0,2012-01-09 15:26:54,199023,5500,DECLINED,P
10789.0,2012-02-03 11:30:17,199023,5500,DECLINED,Q
11289.0,2012-02-09 14:58:07,199023,5500,DECLINED,N
10881.0,2012-01-09 20:08:01,199035,8500,ACCEPTED,O
10881.0,2012-01-09 20:08:02,199035,8500,ACCEPTED,M
10881.0,2012-01-09 20:08:02,199035,8500,ACCEPTED,P
10899.0,2012-01-24 13:17:02,199035,8500,ACCEPTED,Q
10609.0,2012-01-30 12:07:11,199035,8500,ACCEPTED,L
10609.0,2012-01-30 12:07:11,199035,8500,ACCEPTED,O
10609.0,2012-01-30 12:07:13,199035,8500,ACCEPTED,M
10609.0,2012-01-30 12:07:13,199035,8500,ACCEPTED,P
10609.0,2012-01-30 12:09:38,199035,8500,ACCEPTED,K
11202.0,2012-01-09 14:05:30,199038,5000,ACCEPTED,O
11202.0,2012-01-09 14:05:31,199038,5000,ACCEPTED,M
11202.0,2012-01-09 14:05:31,199038,5000,ACCEPTED,P
11259.0,2012-02-01 16:42:31,199038,5000,ACCEPTED,Q
10809.0,2012-02-06 13:43:19,199038,5000,ACCEPTED,K
10929.0,2012-01-10 20:23:58,199041,8500,CANCELLED,O
10929.0,2012-01-10 20:23:59,199041,8500,CANCELLED,M
10929.0,2012-01-10 20:23:59,199041,8500,CANCELLED,P
11203.0,2012-01-28 16:09:19,199041,8500,CANCELLED,L
