ec1,time,sequence,sn1,result,event
11202.0,2011-11-30 17:47:23,190213,8000,ACCEPTED,F
10609.0,2011-12-21 11:56:38,190213,8000,ACCEPTED,C
10609.0,2011-12-21 11:56:38,190213,8000,ACCEPTED,B
10609.0,2011-12-21 11:56:38,190213,8000,ACCEPTED,I
112.0,2011-11-30 17:53:07,190216,5000,ACCEPTED,J
112.0,2011-11-30 17:53:07,190216,5000,ACCEPTED,G
112.0,2011-11-30 17:53:41,190216,5000,ACCEPTED,H
11002.0,2011-11-30 18:28:02,190216,5000,ACCEPTED,A
11002.0,2011-11-30 18:32:21,190216,5000,ACCEPTED,F
10972.0,2011-12-08 13:04:32,190216,5000,ACCEPTED,I
10972.0,2011-12-08 13:04:32,190216,5000,ACCEPTED,B
10972.0,2011-12-08 13:04:32,190216,5000,ACCEPTED,C
112.0,2011-11-30 18:30:37,190228,6000,DECLINED,J
112.0,2011-11-30 18:30:37,190228,6000,DECLINED,G
112.0,2011-11-30 18:31:08,190228,6000,DECLINED,H
11179.0,2011-12-01 11:12:54,190228,6000,DECLINED,E
112.0,2011-11-30 18:32:05,190231,16900,DECLINED,J
112.0,2011-11-30 18:32:05,190231,16900,DECLINED,G
10881.0,2011-11-30 18:54:07,190231,16900,DECLINED,E
112.0,2011-11-30 19:36:33,190240,5000,ACCEPTED,J
112.0,2011-11-30 19:36:37,190240,5000,ACCEPTED,G
112.0,2011-11-30 19:37:14,190240,5000,ACCEPTED,H
11122.0,2011-11-30 19:43:37,190240,5000,ACCEPTED,A
11122.0,2011-11-30 19:46:48,190240,5000,ACCEPTED,F
10609.0,2011-12-19 13:21:42,190240,5000,ACCEPTED,C
10609.0,2011-12-19 13:21:42,190240,5000,ACCEPTED,B
10609.0,2011-12-19 13:21:42,190240,5000,ACCEPTED,I
112.0,2011-11-30 19:39:21,190243,2500,DECLINED,J
112.0,2011-11-30 19:39:22,190243,2500,DECLINED,G
11202.0,2011-11-30 20:03:53,190243,2500,DECLINED,E
112.0,2011-11-30 20:05:00,190246,22000,CANCELLED,J
112.0,2011-11-30 20:05:01,190246,22000,CANCELLED,G
11202.0,2011-11-30 20:23:06,190246,22000,CANCELLED,H
11122.0,2011-11-30 20:37:22,190246,22000,CANCELLED,A
11122.0,2011-11-30 20:45:31,190246,22000,CANCELLED,F
10861.0,2011-12-08 17:57:12,190246,22000,CANCELLED,D
112.0,2011-11-30 20:30:28,190252,5000,DECLINED,J
112.0,2011-11-30 20:30:28,190252,5000,DECLINED,G
112.0,2011-11-30 20:31:08,190252,5000,DECLINED,E
112.0,2011-11-30 20:38:01,190258,5000,CANCELLED,J
112.0,2011-11-30 20:38:01,190258,5000,CANCELLED,G
112.0,2011-11-30 20:38:41,190258,5000,CANCELLED,H
11179.0,2011-12-01 09:48:18,190258,5000,CANCELLED,A
11179.0,2011-12-01 09:52:17,190258,5000,CANCELLED,F
112.0,2012-01-01 09:15:24,190258,5000,CANCELLED,D
112.0,2011-11-30 20:44:07,190261,15000,CANCELLED,J
112.0,2011-11-30 20:44:07,190261,15000,CANCELLED,G
11122.0,2011-11-30 21:00:16,190261,15000,CANCELLED,H
11003.0,2011-12-06 19:52:05,190261,15000,CANCELLED,D
112.0,2011-11-30 20:47:25,190264,25000,CANCELLED,J
112.0,2011-11-30 20:47:26,190264,25000,CANCELLED,G
11122.0,2011-11-30 20:49:25,190264,25000,CANCELLED,H
11122.0,2011-11-30 20:51:02,190264,25000,CANCELLED,A
11122.0,2011-11-30 20:51:36,190264,25000,CANCELLED,F
10861.0,2011-12-08 17:56:22,190264,25000,CANCELLED,D
112.0,2011-11-30 21:19:52,190282,15000,DECLINED,J
112.0,2011-11-30 21:19:52,190282,15000,DECLINED,G
11120.0,2011-12-01 09:32:05,190282,15000,DECLINED,E
112.0,2011-11-30 21:29:43,190285,25000,ACCEPTED,J
112.0,2011-11-30 21:29:43,190285,25000,ACCEPTED,G
10910.0,2011-12-02 09:28:03,190285,25000,ACCEPTED,H
11189.0,2011-12-02 09:49:11,190285,25000,ACCEPTED,A
11189.0,2011-12-02 09:55:35,190285,25000,ACCEPTED,F
10138.0,2011-12-19 10:33:47,190285,25000,ACCEPTED,I
10138.0,2011-12-19 10:33:47,190285,25000,ACCEPTED,C
10138.0,2011-12-19 10:33:47,190285,25000,ACCEPTED,B
112.0,2011-11-30 21:30:40,190288,17000,ACCEPTED,J
112.0,2011-11-30 21:30:40,190288,17000,ACCEPTED,G
11120.0,2011-12-01 09:48:20,190288,17000,ACCEPTED,H
11179.0,2011-12-01 16:33:24,190288,17000,ACCEPTED,A
11179.0,2011-12-01 16:39:06,190288,17000,ACCEPTED,F
10779.0,2011-12-14 09:32:06,190288,17000,ACCEPTED,C
10779.0,2011-12-14 09:32:06,190288,17000,ACCEPTED,I
10779.0,2011-12-14 09:32:06,190288,17000,ACCEPTED,B
112.0,2011-11-30 22:21:19,190299,20000,ACCEPTED,J
112.0,2011-11-30 22:21:29,190299,20000,ACCEPTED,G
112.0,2011-11-30 22:22:12,190299,20000,ACCEPTED,H
10971.0,2011-12-02 13:11:23,190299,20000,ACCEPTED,A
10971.0,2011-12-02 13:13:42,190299,20000,ACCEPTED,F
10809.0,2011-12-27 15:38:39,190299,20000,ACCEPTED,C
10809.0,2011-12-27 15:38:39,190299,20000,ACCEPTED,B
10809.0,2011-12-27 15:38:39,190299,20000,ACCEPTED,I
112.0,2011-11-30 22:50:47,190302,4000,CANCELLED,J
112.0,2011-11-30 22:50:48,190302,4000,CANCELLED,G
11120.0,2011-12-01 09:49:43,190302,4000,CANCELLED,H
112.0,2011-12-31 09:15:24,190302,4000,CANCELLED,D
112.0,2011-11-30 22:57:17,190305,17000,ACCEPTED,J
112.0,2011-11-30 22:57:18,190305,17000,ACCEPTED,G
112.0,2011-11-30 22:57:53,190305,17000,ACCEPTED,H
11179.0,2011-12-08 20:04:28,190305,17000,ACCEPTED,A
11179.0,2011-12-08 20:06:32,190305,17000,ACCEPTED,F
10809.0,2011-12-28 08:49:02,190305,17000,ACCEPTED,B
10809.0,2011-12-28 08:49:02,190305,17000,ACCEPTED,C
10809.0,2011-12-28 08:49:02,190305,17000,ACCEPTED,I
112.0,2011-11-30 23:40:37,190308,6000,DECLINED,J
112.0,2011-11-30 23:40:40,190308,6000,DECLINED,G
11120.0,2011-12-01 09:51:53,190308,6000,DECLINED,E
112.0,2011-12-01 00:01:52,190314,32000,DECLINED,J
112.0,2011-12-01 00:01:52,190314,32000,DECLINED,G
11120.0,2011-12-01 12:27:02,190314,32000,DECLINED,E
112.0,2011-12-01 08:03:58,190339,5000,DECLINED,J
112.0,2011-12-01 08:04:02,190339,5000,DECLINED,G
112.0,2011-12-01 08:04:37,190339,5000,DECLINED,E
112.0,2011-12-01 09:19:14,190345,16500,CANCELLED,J
112.0,2011-12-01 09:19:20,190345,16500,CANCELLED,G
112.0,2011-12-01 09:20:00,190345,16500,CANCELLED,H
11179.0,2011-12-01 11:47:05,190345,16500,CANCELLED,D
112.0,2011-12-01 09:54:00,190354,20000,ACCEPTED,J
112.0,2011-12-01 09:54:02,190354,20000,ACCEPTED,G
112.0,2011-12-01 09:54:49,190354,20000,ACCEPTED,H
10910.0,2011-12-01 12:23:11,190354,20000,ACCEPTED,A
10910.0,2011-12-01 12:23:55,190354,20000,ACCEPTED,F
10629.0,2012-01-10 10:06:37,190354,20000,ACCEPTED,I
10629.0,2012-01-10 10:06:37,190354,20000,ACCEPTED,C
10629.0,2012-01-10 10:06:37,190354,20000,ACCEPTED,B
112.0,2011-12-01 10:06:53,190357,32000,CANCELLED,J
112.0,2011-12-01 10:06:54,190357,32000,CANCELLED,G
10910.0,2011-12-01 10:37:07,190357,32000,CANCELLED,H
11002.0,2011-12-02 18:41:13,190357,32000,CANCELLED,A
11002.0,2011-12-02 18:48:08,190357,32000,CANCELLED,F
112.0,2012-01-02 09:15:22,190357,32000,CANCELLED,D
112.0,2011-12-01 10:20:09,190360,17500,DECLINED,J
112.0,2011-12-01 10:20:10,190360,17500,DECLINED,G
112.0,2011-12-01 10:20:48,190360,17500,DECLINED,H
11179.0,2011-12-01 11:24:08,190360,17500,DECLINED,A
11179.0,2011-12-01 11:28:33,190360,17500,DECLINED,F
10809.0,2011-12-20 09:30:15,190360,17500,DECLINED,E
112.0,2011-12-01 10:33:17,190363,6500,DECLINED,J
112.0,2011-12-01 10:33:18,190363,6500,DECLINED,G
112.0,2011-12-01 10:33:55,190363,6500,DECLINED,H
11179.0,2011-12-01 13:53:07,190363,6500,DECLINED,A
11179.0,2011-12-01 14:13:21,190363,6500,DECLINED,F
10972.0,2011-12-12 11:55:27,190363,6500,DECLINED,E
112.0,2011-12-01 10:35:49,190369,8000,CANCELLED,J
112.0,2011-12-01 10:35:50,190369,8000,CANCELLED,G
112.0,2011-12-01 10:36:26,190369,8000,CANCELLED,H
11179.0,2011-12-01 11:58:46,190369,8000,CANCELLED,A
11179.0,2011-12-01 12:00:22,190369,8000,CANCELLED,F
10861.0,2011-12-08 18:47:35,190369,8000,CANCELLED,D
112.0,2011-12-01 10:41:07,190372,20000,DECLINED,J
112.0,2011-12-01 10:41:08,190372,20000,DECLINED,G
112.0,2011-12-01 10:41:45,190372,20000,DECLINED,H
10910.0,2011-12-01 10:46:47,190372,20000,DECLINED,A
10910.0,2011-12-01 10:48:54,190372,20000,DECLINED,F
10138.0,2011-12-09 12:28:31,190372,20000,DECLINED,E
112.0,2011-12-01 10:54:13,190375,3500,DECLINED,J
112.0,2011-12-01 10:54:14,190375,3500,DECLINED,G
10910.0,2011-12-01 11:00:26,190375,3500,DECLINED,H
11120.0,2011-12-01 11:55:55,190375,3500,DECLINED,E
112.0,2011-12-01 11:17:56,190378,20300,DECLINED,J
112.0,2011-12-01 11:17:57,190378,20300,DECLINED,G
11120.0,2011-12-01 12:18:53,190378,20300,DECLINED,E
112.0,2011-12-01 11:18:20,190381,17500,CANCELLED,J
112.0,2011-12-01 11:18:21,190381,17500,CANCELLED,G
11120.0,2011-12-01 12:20:55,190381,17500,CANCELLED,H
10929.0,2011-12-01 18:59:12,190381,17500,CANCELLED,A
10929.0,2011-12-01 19:01:43,190381,17500,CANCELLED,F
11179.0,2011-12-15 14:37:41,190381,17500,CANCELLED,D
112.0,2011-12-01 11:25:53,190384,53000,CANCELLED,J
112.0,2011-12-01 11:25:54,190384,53000,CANCELLED,G
112.0,2011-12-01 11:26:32,190384,53000,CANCELLED,H
112.0,2012-01-01 09:15:13,190384,53000,CANCELLED,D
112.0,2011-12-01 11:26:37,190387,5000,ACCEPTED,J
112.0,2011-12-01 11:26:37,190387,5000,ACCEPTED,G
112.0,2011-12-01 11:27:17,190387,5000,ACCEPTED,H
11179.0,2011-12-01 12:36:12,190387,5000,ACCEPTED,A
11179.0,2011-12-01 12:38:41,190387,5000,ACCEPTED,F
10609.0,2011-12-21 10:57:52,190387,5000,ACCEPTED,C
10609.0,2011-12-21 10:57:52,190387,5000,ACCEPTED,B
10609.0,2011-12-21 10:57:52,190387,5000,ACCEPTED,I
112.0,2011-12-01 11:46:02,190393,15000,DECLINED,J
112.0,2011-12-01 11:46:02,190393,15000,DECLINED,G
11120.0,2011-12-01 12:35:56,190393,15000,DECLINED,E
112.0,2011-12-01 11:47:38,190396,7800,ACCEPTED,J
112.0,2011-12-01 11:47:38,190396,7800,ACCEPTED,G
112.0,2011-12-01 11:48:48,190396,7800,ACCEPTED,H
10910.0,2011-12-01 12:04:52,190396,7800,ACCEPTED,A
10910.0,2011-12-01 12:05:13,190396,7800,ACCEPTED,F
10809.0,2011-12-09 10:33:50,190396,7800,ACCEPTED,B
10809.0,2011-12-09 10:33:50,190396,7800,ACCEPTED,C
10809.0,2011-12-09 10:33:50,190396,7800,ACCEPTED,I
112.0,2011-12-01 11:53:04,190402,27700,ACCEPTED,J
112.0,2011-12-01 11:53:05,190402,27700,ACCEPTED,G
10138.0,2011-12-01 11:56:33,190402,27700,ACCEPTED,H
10138.0,2011-12-01 12:16:31,190402,27700,ACCEPTED,A
10138.0,2011-12-01 12:17:12,190402,27700,ACCEPTED,F
10138.0,2011-12-20 10:41:40,190402,27700,ACCEPTED,C
10138.0,2011-12-20 10:41:40,190402,27700,ACCEPTED,B
10138.0,2011-12-20 10:41:40,190402,27700,ACCEPTED,I
112.0,2011-12-01 12:01:20,190405,13200,CANCELLED,J
112.0,2011-12-01 12:01:21,190405,13200,CANCELLED,G
112.0,2011-12-01 12:02:01,190405,13200,CANCELLED,H
11189.0,2011-12-01 12:14:35,190405,13200,CANCELLED,A
11189.0,2011-12-01 12:18:56,190405,13200,CANCELLED,F
11180.0,2011-12-12 18:27:43,190405,13200,CANCELLED,D
112.0,2011-12-01 12:15:35,190411,8000,ACCEPTED,J
112.0,2011-12-01 12:15:36,190411,8000,ACCEPTED,G
112.0,2011-12-01 12:16:16,190411,8000,ACCEPTED,H
10910.0,2011-12-01 12:29:14,190411,8000,ACCEPTED,A
10910.0,2011-12-01 12:30:43,190411,8000,ACCEPTED,F
10609.0,2011-12-12 10:45:03,190411,8000,ACCEPTED,C
10609.0,2011-12-12 10:45:03,190411,8000,ACCEPTED,I
10609.0,2011-12-12 10:45:03,190411,8000,ACCEPTED,B
112.0,2011-12-01 12:21:09,190414,25000,CANCELLED,J
112.0,2011-12-01 12:21:10,190414,25000,CANCELLED,G
112.0,2011-12-01 12:21:49,190414,25000,CANCELLED,H
112.0,2012-01-01 09:15:17,190414,25000,CANCELLED,D
112.0,2011-12-01 12:27:02,190417,5000,DECLINED,J
112.0,2011-12-01 12:27:05,190417,5000,DECLINED,G
11120.0,2011-12-01 12:55:14,190417,5000,DECLINED,E
112.0,2011-12-01 12:59:09,190432,15000,ACCEPTED,J
112.0,2011-12-01 12:59:11,190432,15000,ACCEPTED,G
112.0,2011-12-01 12:59:42,190432,15000,ACCEPTED,H
11180.0,2011-12-01 20:45:05,190432,15000,ACCEPTED,A
11180.0,2011-12-01 20:52:37,190432,15000,ACCEPTED,F
10629.0,2011-12-27 10:48:21,190432,15000,ACCEPTED,C
10629.0,2011-12-27 10:48:21,190432,15000,ACCEPTED,B
10629.0,2011-12-27 10:48:21,190432,15000,ACCEPTED,I
112.0,2011-12-01 13:06:11,190435,5000,DECLINED,J
112.0,2011-12-01 13:06:12,190435,5000,DECLINED,G
112.0,2011-12-01 13:06:46,190435,5000,DECLINED,E
112.0,2011-12-01 13:33:13,190441,10000,CANCELLED,J
112.0,2011-12-01 13:33:13,190441,10000,CANCELLED,G
112.0,2011-12-01 13:33:56,190441,10000,CANCELLED,H
11179.0,2011-12-01 16:00:20,190441,10000,CANCELLED,D
112.0,2011-12-01 13:47:36,190450,10000,DECLINED,J
112.0,2011-12-01 13:47:36,190450,10000,DECLINED,G
10910.0,2011-12-01 15:32:05,190450,10000,DECLINED,E
112.0,2011-12-01 14:07:10,190462,9950,ACCEPTED,J
112.0,2011-12-01 14:07:11,190462,9950,ACCEPTED,G
11120.0,2011-12-01 14:38:21,190462,9950,ACCEPTED,H
11120.0,2011-12-01 15:37:52,190462,9950,ACCEPTED,A
11120.0,2011-12-01 15:41:25,190462,9950,ACCEPTED,F
10629.0,2011-12-21 08:29:24,190462,9950,ACCEPTED,C
10629.0,2011-12-21 08:29:24,190462,9950,ACCEPTED,I
10629.0,2011-12-21 08:29:24,190462,9950,ACCEPTED,B
112.0,2011-12-01 14:45:52,190477,50000,CANCELLED,J
112.0,2011-12-01 14:45:53,190477,50000,CANCELLED,G
112.0,2011-12-01 14:46:37,190477,50000,CANCELLED,H
11189.0,2011-12-01 14:53:16,190477,50000,CANCELLED,A
11189.0,2011-12-01 14:53:37,190477,50000,CANCELLED,F
112.0,2012-01-01 09:15:27,190477,50000,CANCELLED,D
112.0,2011-12-01 14:51:08,190483,50000,CANCELLED,J
112.0,2011-12-01 14:51:09,190483,50000,CANCELLED,G
10910.0,2011-12-01 15:33:33,190483,50000,CANCELLED,H
11179.0,2011-12-01 15:50:49,190483,50000,CANCELLED,D
112.0,2011-12-01 15:10:54,190504,46000,CANCELLED,J
112.0,2011-12-01 15:10:54,190504,46000,CANCELLED,G
112.0,2011-12-01 15:11:25,190504,46000,CANCELLED,H
10910.0,2011-12-02 10:20:14,190504,46000,CANCELLED,A
10910.0,2011-12-02 10:20:30,190504,46000,CANCELLED,F
11200.0,2011-12-09 14:20:18,190504,46000,CANCELLED,D
112.0,2011-12-01 15:33:53,190516,50000,DECLINED,J
112.0,2011-12-01 15:33:54,190516,50000,DECLINED,G
10910.0,2011-12-02 09:26:41,190516,50000,DECLINED,E
112.0,2011-12-01 16:24:33,190522,15800,ACCEPTED,J
112.0,2011-12-01 16:24:34,190522,15800,ACCEPTED,G
11189.0,2011-12-01 16:25:58,190522,15800,ACCEPTED,H
11189.0,2011-12-01 16:28:57,190522,15800,ACCEPTED,A
11189.0,2011-12-01 16:30:26,190522,15800,ACCEPTED,F
10138.0,2012-01-04 09:20:38,190522,15800,ACCEPTED,B
10138.0,2012-01-04 09:20:38,190522,15800,ACCEPTED,C
10138.0,2012-01-04 09:20:38,190522,15800,ACCEPTED,I
112.0,2011-12-01 16:35:16,190528,12000,ACCEPTED,J
112.0,2011-12-01 16:35:16,190528,12000,ACCEPTED,G
112.0,2011-12-01 16:35:50,190528,12000,ACCEPTED,H
11181.0,2011-12-01 20:39:57,190528,12000,ACCEPTED,A
11181.0,2011-12-01 20:43:14,190528,12000,ACCEPTED,F
10138.0,2011-12-13 11:19:41,190528,12000,ACCEPTED,I
10138.0,2011-12-13 11:19:41,190528,12000,ACCEPTED,C
10138.0,2011-12-13 11:19:41,190528,12000,ACCEPTED,B
112.0,2011-12-01 16:38:53,190534,10000,CANCELLED,J
112.0,2011-12-01 16:38:53,190534,10000,CANCELLED,G
112.0,2011-12-01 16:39:34,190534,10000,CANCELLED,H
11119.0,2011-12-01 17:23:20,190534,10000,CANCELLED,A
11119.0,2011-12-01 17:26:26,190534,10000,CANCELLED,F
11179.0,2011-12-15 14:41:21,190534,10000,CANCELLED,D
112.0,2011-12-01 17:06:39,190540,25000,CANCELLED,J
112.0,2011-12-01 17:06:40,190540,25000,CANCELLED,G
112.0,2011-12-01 17:07:21,190540,25000,CANCELLED,H
11180.0,2011-12-01 19:17:04,190540,25000,CANCELLED,A
11180.0,2011-12-01 19:19:53,190540,25000,CANCELLED,F
11189.0,2011-12-22 16:08:01,190540,25000,CANCELLED,D
112.0,2011-12-01 17:11:34,190543,5500,CANCELLED,J
112.0,2011-12-01 17:11:35,190543,5500,CANCELLED,G
112.0,2011-12-01 17:12:09,190543,5500,CANCELLED,H
10939.0,2011-12-02 17:56:27,190543,5500,CANCELLED,A
10939.0,2011-12-02 18:04:26,190543,5500,CANCELLED,F
112.0,2012-01-02 09:15:19,190543,5500,CANCELLED,D
112.0,2011-12-01 17:39:34,190546,25000,CANCELLED,J
112.0,2011-12-01 17:39:35,190546,25000,CANCELLED,G
112.0,2011-12-01 17:40:18,190546,25000,CANCELLED,H
11181.0,2011-12-01 17:46:15,190546,25000,CANCELLED,A
11181.0,2011-12-01 17:50:33,190546,25000,CANCELLED,F
11003.0,2011-12-12 16:55:34,190546,25000,CANCELLED,D
112.0,2011-12-01 18:42:55,190555,7112,DECLINED,J
112.0,2011-12-01 18:42:55,190555,7112,DECLINED,G
10861.0,2011-12-01 19:04:00,190555,7112,DECLINED,E
112.0,2011-12-01 18:50:19,190558,10000,DECLINED,J
112.0,2011-12-01 18:50:20,190558,10000,DECLINED,G
112.0,2011-12-01 18:50:56,190558,10000,DECLINED,E
112.0,2011-12-01 19:03:31,190561,5000,DECLINED,J
112.0,2011-12-01 19:03:31,190561,5000,DECLINED,G
10861.0,2011-12-01 19:12:04,190561,5000,DECLINED,H
10861.0,2011-12-01 19:36:09,190561,5000,DECLINED,E
112.0,2011-12-01 19:16:26,190567,5000,ACCEPTED,J
112.0,2011-12-01 19:16:26,190567,5000,ACCEPTED,G
112.0,2011-12-01 19:16:58,190567,5000,ACCEPTED,H
10929.0,2011-12-01 19:33:20,190567,5000,ACCEPTED,A
10929.0,2011-12-01 19:36:13,190567,5000,ACCEPTED,F
10972.0,2011-12-16 15:49:55,190567,5000,ACCEPTED,C
10972.0,2011-12-16 15:49:55,190567,5000,ACCEPTED,B
10972.0,2011-12-16 15:49:55,190567,5000,ACCEPTED,I
112.0,2011-12-01 19:30:52,190570,5000,CANCELLED,J
112.0,2011-12-01 19:30:52,190570,5000,CANCELLED,G
112.0,2011-12-01 19:31:25,190570,5000,CANCELLED,H
11119.0,2011-12-01 19:42:02,190570,5000,CANCELLED,A
11119.0,2011-12-01 19:47:04,190570,5000,CANCELLED,F
11201.0,2011-12-22 18:41:18,190570,5000,CANCELLED,D
112.0,2011-12-01 19:42:55,190576,2500,ACCEPTED,J
112.0,2011-12-01 19:42:55,190576,2500,ACCEPTED,G
112.0,2011-12-01 19:43:31,190576,2500,ACCEPTED,H
10861.0,2011-12-01 20:04:19,190576,2500,ACCEPTED,A
10861.0,2011-12-01 20:07:05,190576,2500,ACCEPTED,F
10609.0,2011-12-12 08:48:51,190576,2500,ACCEPTED,I
10609.0,2011-12-12 08:48:51,190576,2500,ACCEPTED,C
10609.0,2011-12-12 08:48:51,190576,2500,ACCEPTED,B
112.0,2011-12-01 19:47:25,190579,30000,CANCELLED,J
112.0,2011-12-01 19:47:25,190579,30000,CANCELLED,G
112.0,2011-12-01 19:48:12,190579,30000,CANCELLED,H
11119.0,2011-12-06 19:50:27,190579,30000,CANCELLED,D
112.0,2011-12-01 19:49:31,190585,10000,ACCEPTED,J
112.0,2011-12-01 19:49:32,190585,10000,ACCEPTED,G
10861.0,2011-12-01 19:51:48,190585,10000,ACCEPTED,H
10929.0,2011-12-02 10:18:00,190585,10000,ACCEPTED,A
10929.0,2011-12-02 10:21:46,190585,10000,ACCEPTED,F
10138.0,2011-12-15 14:38:41,190585,10000,ACCEPTED,B
10138.0,2011-12-15 14:38:41,190585,10000,ACCEPTED,C
10138.0,2011-12-15 14:38:41,190585,10000,ACCEPTED,I
112.0,2011-12-01 21:00:22,190597,5000,CANCELLED,J
112.0,2011-12-01 21:00:22,190597,5000,CANCELLED,G
10910.0,2011-12-02 09:31:58,190597,5000,CANCELLED,H
10910.0,2011-12-02 10:43:26,190597,5000,CANCELLED,D
112.0,2011-12-01 21:28:58,190600,25000,ACCEPTED,J
112.0,2011-12-01 21:28:58,190600,25000,ACCEPTED,G
10910.0,2011-12-02 09:32:52,190600,25000,ACCEPTED,H
10971.0,2011-12-02 13:42:24,190600,25000,ACCEPTED,A
10971.0,2011-12-02 13:44:34,190600,25000,ACCEPTED,F
10138.0,2011-12-16 14:00:29,190600,25000,ACCEPTED,C
10138.0,2011-12-16 14:00:29,190600,25000,ACCEPTED,B
10138.0,2011-12-16 14:00:29,190600,25000,ACCEPTED,I
112.0,2011-12-01 21:36:07,190606,10000,CANCELLED,J
112.0,2011-12-01 21:36:07,190606,10000,CANCELLED,G
112.0,2011-12-01 21:36:49,190606,10000,CANCELLED,H
112.0,2012-01-01 09:15:22,190606,10000,CANCELLED,D
112.0,2011-12-01 22:01:49,190612,10500,CANCELLED,J
112.0,2011-12-01 22:01:55,190612,10500,CANCELLED,G
112.0,2011-12-01 22:02:52,190612,10500,CANCELLED,H
11189.0,2011-12-02 11:17:45,190612,10500,CANCELLED,A
11189.0,2011-12-02 11:20:21,190612,10500,CANCELLED,F
11201.0,2011-12-22 18:56:39,190612,10500,CANCELLED,D
112.0,2011-12-01 22:18:35,190615,6000,CANCELLED,J
112.0,2011-12-01 22:18:36,190615,6000,CANCELLED,G
10910.0,2011-12-02 09:35:45,190615,6000,CANCELLED,H
11189.0,2011-12-02 10:51:18,190615,6000,CANCELLED,A
11189.0,2011-12-02 10:53:06,190615,6000,CANCELLED,F
112.0,2012-01-02 09:15:14,190615,6000,CANCELLED,D
112.0,2011-12-01 22:48:20,190624,5000,ACCEPTED,J
112.0,2011-12-01 22:48:20,190624,5000,ACCEPTED,G
10932.0,2011-12-02 09:45:09,190624,5000,ACCEPTED,H
11122.0,2011-12-02 17:46:25,190624,5000,ACCEPTED,A
11122.0,2011-12-02 17:49:09,190624,5000,ACCEPTED,F
10809.0,2011-12-14 13:21:06,190624,5000,ACCEPTED,C
10809.0,2011-12-14 13:21:06,190624,5000,ACCEPTED,B
10809.0,2011-12-14 13:21:06,190624,5000,ACCEPTED,I
112.0,2011-12-01 23:08:33,190630,10000,DECLINED,J
112.0,2011-12-01 23:08:34,190630,10000,DECLINED,G
10910.0,2011-12-02 09:50:59,190630,10000,DECLINED,H
11203.0,2011-12-05 17:25:23,190630,10000,DECLINED,A
11203.0,2011-12-05 17:31:45,190630,10000,DECLINED,F
10609.0,2011-12-19 08:37:21,190630,10000,DECLINED,E
112.0,2011-12-02 01:43:12,190645,7500,ACCEPTED,J
112.0,2011-12-02 01:43:12,190645,7500,ACCEPTED,G
112.0,2011-12-02 01:43:56,190645,7500,ACCEPTED,H
10910.0,2011-12-02 10:02:23,190645,7500,ACCEPTED,A
10910.0,2011-12-02 10:03:54,190645,7500,ACCEPTED,F
10779.0,2011-12-14 09:34:24,190645,7500,ACCEPTED,I
10779.0,2011-12-14 09:34:24,190645,7500,ACCEPTED,C
10779.0,2011-12-14 09:34:24,190645,7500,ACCEPTED,B
112.0,2011-12-02 04:11:41,190648,45000,DECLINED,J
112.0,2011-12-02 04:11:41,190648,45000,DECLINED,G
10910.0,2011-12-02 09:25:58,190648,45000,DECLINED,E
112.0,2011-12-02 08:27:37,190659,8000,CANCELLED,J
112.0,2011-12-02 08:27:40,190659,8000,CANCELLED,G
10910.0,2011-12-02 09:01:58,190659,8000,CANCELLED,H
10932.0,2011-12-02 11:52:31,190659,8000,CANCELLED,A
10932.0,2011-12-02 12:00:47,190659,8000,CANCELLED,F
112.0,2012-01-02 09:15:17,190659,8000,CANCELLED,D
112.0,2011-12-02 08:41:54,190662,9500,DECLINED,J
112.0,2011-12-02 08:41:54,190662,9500,DECLINED,G
112.0,2011-12-02 08:42:34,190662,9500,DECLINED,H
11189.0,2011-12-02 09:19:38,190662,9500,DECLINED,A
11189.0,2011-12-02 09:22:33,190662,9500,DECLINED,F
10609.0,2011-12-21 11:09:26,190662,9500,DECLINED,E
112.0,2011-12-02 09:54:06,190677,2500,DECLINED,J
112.0,2011-12-02 09:54:07,190677,2500,DECLINED,G
10910.0,2011-12-02 10:25:33,190677,2500,DECLINED,E
112.0,2011-12-02 10:43:35,190692,5000,CANCELLED,J
112.0,2011-12-02 10:43:36,190692,5000,CANCELLED,G
112.0,2011-12-02 10:44:38,190692,5000,CANCELLED,H
10910.0,2011-12-02 10:51:43,190692,5000,CANCELLED,A
10910.0,2011-12-02 10:51:55,190692,5000,CANCELLED,F
112.0,2012-01-02 09:15:12,190692,5000,CANCELLED,D
112.0,2011-12-02 10:51:29,190698,2000,DECLINED,J
112.0,2011-12-02 10:51:29,190698,2000,DECLINED,G
112.0,2011-12-02 10:52:02,190698,2000,DECLINED,E
112.0,2011-12-02 11:42:44,190710,10000,ACCEPTED,J
112.0,2011-12-02 11:42:44,190710,10000,ACCEPTED,G
10910.0,2011-12-02 11:45:36,190710,10000,ACCEPTED,H
10909.0,2011-12-05 09:49:12,190710,10000,ACCEPTED,A
10909.0,2011-12-05 09:50:56,190710,10000,ACCEPTED,F
10138.0,2011-12-15 08:35:44,190710,10000,ACCEPTED,I
10138.0,2011-12-15 08:35:44,190710,10000,ACCEPTED,C
10138.0,2011-12-15 08:35:44,190710,10000,ACCEPTED,B
112.0,2011-12-02 12:08:11,190716,3000,DECLINED,J
112.0,2011-12-02 12:08:12,190716,3000,DECLINED,G
112.0,2011-12-02 12:08:49,190716,3000,DECLINED,H
